,Unnamed: 0,storeNumber,countryCode,ownershipTypeCode,schedule,slug,latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode,postalCode,currentTimeOffset,windowsTimeZoneId,olsonTimeZoneId
20122,20122,58241-291592,JP,CO,,michino-eki-shimotsuke-3720-1-yakushiji-shimotsuke-09-329-0431-jp,36.396125,139.883436,3720-1 Yakushiji,,,Shimotsuke,09,329-0431,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20123,20123,58725-286062,JP,CO,,michino-eki-grand-terrace-chikusei-1850-kawasumi-chikusei-08-308-0801-jp,36.323635,139.993243,1850 Kawasumi,,,Chikusei,08,308-0801,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20124,20124,30471-86763,JP,CO,,aeon-mall-sanoshintoshi-1324-1-takahagicho-sano-09-327-0821-jp,36.299041,139.606331,1324-1 Takahagicho,,,Sano,09,327-0821,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20125,20125,30946-103716,JP,CO,,sano-premium-outlets-play-ground-2058-koenacho-sano-09-327-0822-jp,36.294291,139.605322,2058 Koenacho,,,Sano,09,327-0822,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20126,20126,30452-83444,JP,CO,,sano-premium-outlets-2058-koenacho-sano-09-327-0822-jp,36.292562,139.604795,2058 Koenacho,,,Sano,09,327-0822,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20127,20127,31081-105578,JP,CO,,dokkyo-medical-university-hospital-880-kitakobayashi-mibu-machi-09-321-0293-jp,36.472318,139.8252,880 Kitakobayashi,,,Mibu-machi,09,321-0293,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20128,20128,1607-137549,JP,CO,,aeon-mall-shimotsuma-972-1-horigome-shimotsuma-08-304-0033-jp,36.189613,139.98984,972-1 Horigome,,,Shimotsuma,08,304-0033,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20129,20129,54327-283605,JP,LS,,tsutaya-sano-51-tajimacho-sano-09-3270031-jp,36.299745,139.566369,51 Tajimacho,,,Sano,09,3270031,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20130,20130,48129-261607,JP,CO,,moka-1-14-4-shimokomagi-moka-09-321-4337-jp,36.432595,139.986398,1-14-4 Shimokomagi,,,Moka,09,321-4337,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20131,20131,30489-87903,JP,CO,,fkd-utsunomiya-inter-park-6-1-1-interpark-utsunomiya-09-321-0118-jp,36.491034,139.906196,6-1-1 Interpark,,,Utsunomiya,09,321-0118,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20132,20132,19990-203224,JP,CO,,utsunomiya-inter-park-stage-4-2-3-interpark-utsunomiya-09-321-0118-jp,36.493836,139.90905,4-2-3 Interpark,,,Utsunomiya,09,321-0118,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20133,20133,5139-147945,JP,CO,,hanyu-parking-area-down-lane-824-sanshinden-miroku-hanyu-11-348-0004-jp,36.180513,139.585782,824 Sanshinden Miroku,,,Hanyu,11,348-0004,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20134,20134,55861-289398,JP,CO,,tatebayashi-asahicho-12-36-asahicho-tatebayashi-10-374-0063-jp,36.251994,139.540928,12-36 Asahicho,,,Tatebayashi,10,374-0063,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20135,20135,31042-105210,JP,CO,,tobu-kuki-eki-2-1-1-chuo-kuki-11-346-0003-jp,36.065525,139.677685,2-1-1 Chuo,,,Kuki,11,346-0003,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20136,20136,28494-245013,JP,CO,,kanuma-3-12-3-nishimoro-kanuma-09-322-0029-jp,36.550887,139.766797,3-12-3 Nishimoro,,,Kanuma,09,322-0029,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20137,20137,21203-209866,JP,CO,,utsunomiya-joto-2-24-11-joto-utsunomiya-09-321-0935-jp,36.549592,139.905006,2-24-11 Joto,,,Utsunomiya,09,321-0935,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20138,20138,32058-131150,JP,CO,,aeon-mall-hanyu-2-281-3-kawasaki-hanyu-11-348-0039-jp,36.143392,139.540915,2-281-3 Kawasaki,,,Hanyu,11,348-0039,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20139,20139,62665-296748,JP,CO,,cainz-hanyu-514-1-komatsu-hanyu-11-348-0037-jp,36.159892,139.526716,514-1 Komatsu,,,Hanyu,11,348-0037,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20140,20140,49443-269126,JP,CO,,utsunomiya-tsuruta-2-12-12-tsuruta-utsunomiya-09-320-0857-jp,36.562586,139.855333,2-12-12 Tsuruta,,,Utsunomiya,09,320-0857,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20141,20141,15227-158966,JP,CO,,mallage-shobu-6005-1-shobu-shobucho-kuki-11-346-0195-jp,36.075187,139.611627,6005-1 Shobu Shobucho,,,Kuki,11,346-0195,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20142,20142,30499-93320,JP,CO,,utsunomiya-paseo-1-23-kawamukomachi-utsunomiya-09-321-0965-jp,36.560746,139.898238,1-23 Kawamukomachi,,,Utsunomiya,09,321-0965,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20143,20143,30561-95838,JP,CO,,utsunomiya-ito-yokado-6-2-1-yoto-utsunomiya-09-321-8555-jp,36.555162,139.928157,6-2-1 Yoto,,,Utsunomiya,09,321-8555,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20144,20144,30200-36099,JP,CO,,utsunomiya-fukudaya-237-imaizumicho-utsunomiya-09-321-0962-jp,36.573575,139.900178,237 Imaizumicho,,,Utsunomiya,09,321-0962,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20145,20145,50752-263459,JP,CO,,saiseikai-utsunomiya-hospital-911-1-takebayashimachi-utsunomiya-09-321-0974-jp,36.579133,139.897433,911-1 Takebayashimachi,,,Utsunomiya,09,321-0974,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20146,20146,65457-295841,JP,CO,,ashikaga-fukuicho-254-6-fukuicho-ashikaga-09-326-0338-jp,36.311707,139.446661,254-6 Fukuicho,,,Ashikaga,09,326-0338,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20147,20147,31846-123365,JP,CO,,utsunomiya-kamitomatsuri-366-7-kakenoue-kamitomatsuricho-utsunomi-09-320-00,36.587807,139.86508,366-7 Kakenoue Kamitomatsuricho,,,Utsunomi,09,320-0051,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20148,20148,55809-289601,JP,CO,,tsukubagakuennomori-3-23-1-kenkyugakuen-tsukuba-08-305-0817-jp,36.088945,140.074588,3-23-1 Kenkyugakuen,,,Tsukuba,08,305-0817,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20149,20149,32402-137530,JP,CO,,university-of-tsukuba-central-libra-1-1-1-tennodai-tsukuba-08-305-8377-jp,36.109117,140.101326,1-1-1 Tennodai,,,Tsukuba,08,305-8377,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20150,20150,1605-137760,JP,CO,,iias-tsukuba-5-19-kenkyugakuen-tsukuba-08-305-0817-jp,36.086714,140.084216,5-19 Kenkyugakuen,,,Tsukuba,08,305-0817,60,W. Europe Standard Time,GMT+09:00 Asia/Tokyo
20151,20151,24369-237767,JP,CO,,utsunomiya-yuinomori-4-12-17-yuinomori-utsunomiya-09-321-3226-jp,36.56806,139.991927,4-12-17 Yuinomori,,,Utsunomiya,09,321-3226,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20152,20152,19102-191886,JP,CO,,aeon-mall-kasukabe-420-1-shimoyanagi-kasukabe-11-344-0122-jp,35.98783,139.78778,420-1 Shimoyanagi,,,Kasukabe,11,344-0122,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20153,20153,32618-282406,JP,CO,,tsukuba-university-hospital-2-1-18-amakubo-tsukuba-08-305-0005-jp,36.092545,140.101312,2-1-18 Amakubo,,,Tsukuba,08,305-0005,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20154,20154,32524-137762,JP,CO,,tsukuba-kenkyugakuen-3-20-6-gakuenminami-tsukuba-08-305-0818-jp,36.072556,140.085152,3-20-6 Gakuenminami,,,Tsukuba,08,305-0818,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20155,20155,32081-132228,JP,CO,,la-lagarden-kasukabe-1-1-1-minami-kasukabe-11-344-0064-jp,35.977585,139.755099,1-1-1 Minami,,,Kasukabe,11,344-0064,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20156,20156,18219-188764,JP,CO,,honda-r-d-co-ltd-automobile-r-d-4630-shimotakanezawa-haga-machi-09-321-3393-jp,36.574881,140.015925,4630 Shimotakanezawa,,,Haga-machi,09,321-3393,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20157,20157,1838-139192,JP,CO,"[{'dayName': 'Today', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Friday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Saturday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Sunday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Monday', 'hours': 'Closed', 'open': False, 'holiday': ''}]",tsukuba-eki-2-128-azuma-tsukuba-08-305-0031-jp,36.082725,140.111313,2-128 Azuma,,,Tsukuba,08,305-0031,-480,Alaskan Standard Time,GMT+09:00 Asia/Tokyo
20158,20158,30584-98056,JP,CO,,tsukuba-qt-1-6-1-azuma-tsukuba-08-305-0031-jp,36.082411,140.111495,1-6-1 Azuma,,,Tsukuba,08,305-0031,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20159,20159,30516-93409,JP,CO,,aeon-mall-ota-81-ishiharacho-ota-10-373-0808-jp,36.294454,139.400656,81 Ishiharacho,,,Ota,10,373-0808,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20160,20160,57413-290215,JP,CO,,hasuda-service-area-up-lane-new-370-kawajima-hasuda-11-349-0112-jp,35.977854,139.667149,370 Kawajima,,,Hasuda,11,349-0112,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20161,20161,64679-297828,JP,CO,,ota-komaigi-328-1-komaigicho-ota-10-373-0818-jp,36.284829,139.384405,328-1 Komaigicho,,,Ota,10,373-0818,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20162,20162,51457-278229,JP,CO,,noda-sakuranosato-2-6-5-sakuranosato-noda-12-278-0048-jp,35.953895,139.84529,2-6-5 Sakuranosato,,,Noda,12,278-0048,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20163,20163,48372-261609,JP,CO,,ota-nishiyajimacho-718-1-nishiyajimacho-ota-10-373-0823-jp,36.276318,139.376849,718-1 Nishiyajimacho,,,Ota,10,373-0823,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20164,20164,48464-263455,JP,CO,,ageo-futatsumiya-957-1-futatsunomiya-ageo-11-362-0017-jp,35.981417,139.602895,957-1 Futatsunomiya,,,Ageo,11,362-0017,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20165,20165,31023-105212,JP,CO,,tsukuba-12-2-inarimae-tsukuba-08-305-0061-jp,36.048328,140.128898,12-2 Inarimae,,,Tsukuba,08,305-0061,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20166,20166,49746-271049,JP,CO,,okegawa-shimohideya-893-1-shimohideya-okegawa-11-363-0025-jp,35.998775,139.552175,893-1 Shimohideya,,,Okegawa,11,363-0025,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20227,20227,12989-154665,JP,CO,,aeon-mall-kurashiki-1-mizue-kurashiki-33-710-0802-jp,34.602753,133.744266,1 Mizue,,,Kurashiki,33,710-0802,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20228,20228,16275-164412,JP,CO,,mitsui-outlet-park-kurashiki-12-3-kotobukicho-kurashiki-33-710-0813-jp,34.603441,133.765271,12-3 Kotobukicho,,,Kurashiki,33,710-0813,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20229,20229,32391-137533,JP,CO,,kurashiki-tenmaya-1-7-1-achi-kurashiki-33-710-0055-jp,34.601201,133.766287,1-7-1 Achi,,,Kurashiki,33,710-0055,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20230,20230,32594-137782,JP,CO,,kurashiki-nakashima-2236-102-nakashima-kurashiki-33-710-0803-jp,34.581634,133.74138,2236-102 Nakashima,,,Kurashiki,33,710-0803,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20231,20231,58916-292581,JP,CO,,kurashiki-sasaoki-6-1-sasaoki-kurashiki-33-710-0834-jp,34.570557,133.761973,6-1 Sasaoki,,,Kurashiki,33,710-0834,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20232,20232,31867-123925,JP,CO,,okayama-daianji-329-1-nodononishimachi-kita-ku-okayama-33-700-0066,34.659455,133.881053,329-1 Nodononishimachi Kita-ku,,,Okayama,33,700-0066,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20233,20233,56822-290348,JP,CO,,okayama-nakasendo-1-4-13-nakasendo-kita-ku-okayama-33-700-0964-jp,34.645914,133.889967,1-4-13 Nakasendo Kita-ku,,,Okayama,33,700-0964,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20234,20234,62116-296685,JP,CO,,okayama-aoe-1-1-5-aoe-kita-ku-okayama-33-700-0941-jp,34.637164,133.918207,1-1-5 Aoe Kita-ku,,,Okayama,33,700-0941,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20235,20235,30860-103115,JP,CO,,okayama-university-hospital-2-5-1-shikatacho-kita-ku-okayama-33-700-8558-jp,34.650935,133.920635,2-5-1 Shikatacho Kita-ku,,,Okayama,33,700-8558,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20236,20236,25752-226764,JP,CO,,aeon-mall-okayama-1-2-1-shimoishii-kita-ku-okayama-33-700-0907-jp,34.661594,133.917932,1-2-1 Shimoishii Kita-ku,,,Okayama,33,700-0907,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20237,20237,63825-298548,JP,CO,,aeon-mall-okayama-1-f-1-2-1-shimoishii-kita-ku-okayama-33-700-0907-jp,34.662266,133.917757,1-2-1 Shimoishii Kita-ku,,,Okayama,33,700-0907,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20238,20238,60075-294371,JP,CO,,sun-station-terrace-okayama-1-1-ekimotomachi-kita-ku-okayama-33-700-0024-jp,34.665709,133.917507,1-1 Ekimotomachi Kita-ku,,,Okayama,33,700-0024,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20239,20239,30391-288782,JP,CO,,okayama-ichibangai-relocate-3-chika-ichibangai-ekinomotocho-okayama-33-700-002,34.664842,133.918726,3 Chika Ichibangai Ekinomotocho,,,Okayama,33,700 0024,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20240,20240,31180-106521,JP,CO,,okayama-cinema-town-konan-1-25-1-chikkoshinmachi-minami-ku-okayama-33-702-80,34.602663,133.940644,1-25-1 Chikkoshinmachi Minami-ku,,,Okayama,33,702-8056,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20241,20241,30174-34002,JP,CO,,okayama-lotz-1-11-54-nakasange-kita-ku-okayama-33-700-0821-jp,34.662503,133.928327,1-11-54 Nakasange Kita-ku,,,Okayama,33,700-0821,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20242,20242,18252-183075,JP,CO,,okayama-keyaki-dori-124-1-nishigawara-naka-ku-okayama-33-703-8258-jp,34.680559,133.942109,124-1 Nishigawara Naka-ku,,,Okayama,33,703-8258,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20243,20243,48949-257607,JP,LS,,tsutaya-books-takahashi-city-lib-1306-asahimachi-takahashi-33-716-0039-jp,34.789038,133.616569,1306 Asahimachi,,,Takahashi,33,716-0039,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20244,20244,59533-293775,JP,LS,,tsutaya-isegaoka-3-1-1-isegaoka-fukuyama-34-721-0915-jp,34.502661,133.42338,3-1-1 Isegaoka,,,Fukuyama,34,721-0915,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20245,20245,18466-186351,JP,CO,,fukuyama-zao-6-2-14-minamizaocho-fukuyama-34-721-0973-jp,34.500185,133.400897,6-2-14 Minamizaocho,,,Fukuyama,34,721-0973,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20246,20246,9100-151045,JP,CO,,fukuyama-portplaza-tenmaya-3-1-25-irifunecho-fukuyama-34-720-8523-jp,34.486502,133.377527,3-1-25 Irifunecho,,,Fukuyama,34,720-8523,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20247,20247,57690-290349,JP,CO,,fukuyama-tajime-4-12-12-tajimecho-fukuyama-34-720-0824-jp,34.466992,133.377153,4-12-12 Tajimecho,,,Fukuyama,34,720-0824,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20248,20248,51783-279367,JP,CO,,jr-fukuyama-station-30-1-sannomarucho-fukuyama-34-720-0066-jp,34.48949,133.362891,30-1 Sannomarucho,,,Fukuyama,34,720-0066,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20249,20249,59204-293437,JP,LS,,tsutaya-ekiya-104-ekiyachochikata-fukuyama-34-720-1133-jp,34.543097,133.31895,104 Ekiyachochikata,,,Fukuyama,34,720-1133,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20250,20250,65282-298829,JP,CO,,aeon-mall-tsuyama-1000-1-kawanabe-tsuyama-33-708-0842-jp,35.064867,134.045627,1000-1 Kawanabe,,,Tsuyama,33,708-0842,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20347,20347,12970-154767,JP,CO,,yamagata-s-pal-1-1-1-kasumicho-yamagata-06-990-0039-jp,38.248709,140.327977,1-1-1 Kasumicho,,,Yamagata,06,990-0039,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20348,20348,27390-247464,JP,CO,,yamagata-hakusan-3-9-24-hakusan-yamagata-06-990-2446-jp,38.225501,140.320315,3-9-24 Hakusan,,,Yamagata,06,990-2446,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20349,20349,14878-154766,JP,CO,,yamagata-mamigasaki-2-7-28-mamigasaki-yamagata-06-990-0810-jp,38.281422,140.331343,2-7-28 Mamigasaki,,,Yamagata,06,990-0810,0,UTC,GMT+09:00 Asia/Tokyo
20350,20350,17066-172464,JP,CO,,yamagata-prefectural-central-hospit-1800-aoyagi-yamagata-06-990-2292-jp,38.299997,140.345972,1800 Aoyagi,,,Yamagata,06,990-2292,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20351,20351,22159-218284,JP,CO,,aeon-mall-tendo-4-4-1-hagatownkita-tendo-06-994-0000-jp,38.336178,140.362403,4-4-1 Hagatownkita,,,Tendo,06,994-0000,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20352,20352,55198-275513,JP,CO,,yonezawa-kasuga-2-13-27-kasuga-yonezawa-06-992-0044-jp,37.923235,140.106704,2-13-27 Kasuga,,,Yonezawa,06,992-0044,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20353,20353,32802-136924,JP,CO,,sendai-izumi-park-town-tapio-6-5-1-teraoka-izumi-ku-sendai-04-981-3287-jp,38.342915,140.83541,6-5-1 Teraoka Izumi-ku,,,Sendai,04,981-3287,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20354,20354,30193-32682,JP,CO,,hotel-grand-terrace-sendai-kokubunc-2-2-2-kokubuncho-aoba-ku-sendai-04-980-0803-jp,38.26242,140.869497,2-2-2 Kokubuncho Aoba-ku,,,Sendai,04,980-0803,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20355,20355,32692-137044,JP,CO,,sendai-forus-3-11-15-ichibancho-aoba-ku-sendai-04-980-8546-jp,38.262253,140.871783,3-11-15 Ichibancho Aoba-ku,,,Sendai,04,980-8546,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20356,20356,53555-281731,JP,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",sendai-dainohara-1-8-7-dainohara-aoba-ku-sendai-04-981-0911-jp,38.283317,140.872625,1-8-7 Dainohara Aoba-ku,,,Sendai,04,981-0911,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20357,20357,62379-296428,JP,CO,,sendai-izumi-park-town-katsura-1-1-1-katsura-izumi-ku-sendai-04-981-3134-jp,38.332742,140.864595,1-1-1 Katsura Izumi-ku,,,Sendai,04,981-3134,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20358,20358,30261-45361,JP,CO,,sendai-clis-road-2-5-3-chuo-aoba-ku-sendai-04-980-0021-jp,38.261626,140.876863,2-5-3 Chuo Aoba-ku,,,Sendai,04,980-0021,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20359,20359,52755-282984,JP,CO,,the-mall-sendai-nagamachi-honkan-7-20-3-nagamachi-taihaku-ku-sendai-04-982-0011-jp,38.225194,140.876539,7-20-3 Nagamachi Taihaku-ku,,,Sendai,04,982-0011,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20360,20360,30418-81502,JP,CO,,the-mall-sendai-nagamachi-part-2-7-20-3-nagamachi-taihaku-ku-sendai-04-982-0011-jp,38.226127,140.877185,7-20-3 Nagamachi Taihaku-ku,,,Sendai,04,982-0011,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20361,20361,18659-190085,JP,CO,,sendai-onoda-4-2-1-onoda-taihaku-ku-sendai-04-982-0014-jp,38.213938,140.877064,4-2-1 Onoda Taihaku-ku,,,Sendai,04,982-0014,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20362,20362,30361-75781,JP,CO,,sendai-aer-1-3-1-chuo-aoba-ku-sendai-04-980-6102-jp,38.262586,140.881062,1-3-1 Chuo Aoba-ku,,,Sendai,04,980-6102,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20363,20363,30157-31100,JP,CO,,s-pal-sendai-main-building-1-1-1-chuo-aoba-ku-sendai-04-980-0021-jp,38.259185,140.881688,1-1-1 Chuo Aoba-ku,,,Sendai,04,980-0021,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20364,20364,32691-290122,JP,CO,,sendai-parco-relocation-1-2-3-chuo-aoba-ku-sendai-04-980-8484-jp,38.261956,140.881706,1-2-3 Chuo Aoba-ku,,,Sendai,04,980-8484,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20365,20365,28481-247625,JP,CO,,s-pal-sendai-east-building-1-1-1-chuo-aoba-ku-sendai-04-980-8487-jp,38.259475,140.883088,1-1-1 Chuo Aoba-ku,,,Sendai,04,980-8487,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20366,20366,30327-66740,JP,CO,,sendai-eki-higashiguchi-1-2-10-tsutsujigaoka-miyagino-ku-sendai-04-983-085,38.259512,140.885774,1-2-10 Tsutsujigaoka Miyagino-ku,,,Sendai,04,983-0852,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20367,20367,30370-76564,JP,CO,,izumichuo-selva-1-4-1-izumichuo-izumi-ku-sendai-04-981-3133-jp,38.32353,140.882265,1-4-1 Izumichuo Izumi-ku,,,Sendai,04,981-3133,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20368,20368,30455-84907,JP,CO,,aeon-mall-tomiya-1-33-1-oshimizu-tomiya-04-981-3329-jp,38.364532,140.875003,1-33-1 Oshimizu,,,Tomiya,04,981-3329,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20369,20369,22224-218866,JP,CO,,sendai-ichinazaka-3-10-takadamacho-izumi-ku-sendai-04-981-3116-jp,38.318181,140.893774,3-10 Takadamacho Izumi-ku,,,Sendai,04,981-3116,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20370,20370,31561-291195,JP,CO,,aeon-mall-natori-5-3-1-sekinoshita-mori-04-981-1227-jp,38.164632,140.89658,5-3-1 Sekinoshita,,,Mori,04,981-1227,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20371,20371,5066-146485,JP,LS,,tsutaya-higashisendai-4-14-1-higashisendai-miyagino-ku-sendai-04-983-083,38.27627,140.908269,4-14-1 Higashisendai Miyagino-ku,,,Sendai,04,983-0833,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20372,20372,57559-290035,JP,CO,,fukushima-yanome-70-5-yachi-minamiyanome-fukushima-07-960-0012-jp,37.788624,140.452672,70-5 Yachi Minamiyanome,,,Fukushima,07,960-0012,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20373,20373,49062-266828,JP,LS,,tsutaya-sendaiarai-3-3-28-nanaironosato-wakabayashi-ku-sendai-04-984-,38.238237,140.930048,3-3-28 Nanaironosato Wakabayashi-ku,,,Sendai,04,984-0032,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20374,20374,62272-293108,JP,CO,,sendai-rokuchonome-1-70-rokuchonome-nakamachi-sendai-04-984-0012-jp,38.251136,140.936796,1-70 Rokuchonome-nakamachi,Wakabayashi-ku,,Sendai,04,984-0012,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20375,20375,15436-161245,JP,CO,,fukushima-s-pal-1-1-sakaemachi-fukushima-07-960-8031-jp,37.75387,140.460293,1-1 Sakaemachi,,,Fukushima,07,960-8031,0,UTC,GMT+09:00 Asia/Tokyo
20376,20376,63254-297314,JP,CO,,aeon-mall-shinrifu-south-bldg-1-f-3-1-1-shinnakamichi-rifu-cho-04-981-0114-jp,38.322787,140.970539,3-1-1 Shinnakamichi,,,Rifu-cho,04,981-0114,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20377,20377,63256-297315,JP,CO,,aeon-mall-shinrifu-south-bldg-2-f-3-1-1-shinnakamichi-rifu-cho-04-981-0114-jp,38.322864,140.971043,3-1-1 Shinnakamichi,,,Rifu-cho,04,981-0114,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20378,20378,61464-294583,JP,CO,,rifu-kaido-3-20-4-chuo-rifu-cho-04-981-0104-jp,38.327356,140.976398,3-20-4 Chuo,,,Rifu-cho,04,981-0104,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
20379,20379,26436-236764,JP,LS,,tsutaya-books-tagajo-minicipal-libr-2-4-3-chuo-tagajo-04-985-0873-jp,38.291965,141.005044,2-4-3 Chuo,,,Tagajo,04,985-0873,540,Tokyo Standard Time,GMT+09:00 Asia/Tokyo
